,0
NFLX_PSTV,881746784.1804093
BRKL_PSTV,881745471.3225409
PLXS_PSTV,881743975.3793144
PSTV_WERN,881742960.1011286
GOOGL_PSTV,881726903.4649466
PGC_PSTV,881721174.6656605
LARK_PSTV,881716863.2646067
LSTR_PSTV,881701597.1791066
PSTV_SNFCA,881693503.9562361
IMKTA_PSTV,881680360.4560801
EXLS_PSTV,881667857.6917431
INTC_PSTV,881666630.3852332
NSIT_PSTV,881651207.5351168
PSTV_RDI,881650163.4176913
CTAS_PSTV,881647299.6140437
FELE_PSTV,881644371.1795816
DLTR_PSTV,881643231.4819173
FITB_PSTV,881640114.3517748
IDN_PSTV,881632818.3180048
LKQ_PSTV,881630834.8303748
LNT_PSTV,881618516.0078424
ATEC_PSTV,881611002.597627
OFLX_PSTV,881607848.2117939
HBCP_PSTV,881604956.2466236
PSTV_ULH,881588893.3050447
PSTV_SMCI,881581851.8897476
DORM_PSTV,881570896.4470038
CGEN_PSTV,881560738.8156065
PSTV_SSNC,881558543.4827513
CHEF_PSTV,881543273.421378
ITIC_PSTV,881532431.2149339
DGLY_PSTV,881532298.7850778
LPLA_PSTV,881504669.6578492
PSTV_SCVL,881502161.1615713
PFC_PSTV,881474487.5212275
GLBS_PSTV,881448531.198374
PSTV_SSB,881431020.2501076
NTGR_PSTV,881427190.702935
LOPE_PSTV,881422023.1873673
LMAT_PSTV,881391859.1590383
PEBO_PSTV,881375557.087818
EML_PSTV,881343364.6515644
ONB_PSTV,881272112.8643823
PSTV_STKL,881268919.3200231
PSTV_SBUX,881219250.9671125
FBIZ_PSTV,881110804.8357971
AUB_PSTV,881098865.9094098
PRFT_PSTV,880710543.4277768
PSTV_WIRE,880566603.7736298
CIVB_PSTV,880507439.2241285
PSTV_VC,879213912.508607
CPHC_PSTV,877883977.3988847
PSTV_THRM,874984894.2505256
ITRI_MTSI,1712175.6511111113
MTSI_NVDA,1373309.44
BFIN_MTSI,1346830.7775
MTSI_TBBK,1287656.59
MTSI_WIRE,1267341.0634374996
MTSI_THRM,1257392.3733333333
CAR_MTSI,1255616.9455765593
CPHC_MTSI,1247186.14
GEOS_MTSI,1246402.7301307966
AOSL_MTSI,1235226.0449586771
MTSI_NTGR,1230184.6619478734
FBIZ_MTSI,1224843.407400357
MTSI_PRFT,1223043.72
AUB_MTSI,1221957.209529085
EML_MTSI,1221502.919584775
MTSI_ONB,1220959.4736734687
CIVB_MTSI,1220228.449876543
MTSI_PEBO,1219949.151157024
MTSI_TTMI,1219936.9325619838
CDXC_MTSI,1218159.0622222219
CHEF_MTSI,1217309.742479339
MTSI_ULH,1216913.6972320497
MTSI_STGW,1216826.9962840278
MTSI_SBUX,1216722.9995414198
INTC_MTSI,1216077.6092359587
DGLY_MTSI,1216006.3863201528
MTSI_SGRP,1215766.417777777
LPLA_MTSI,1215070.873861476
MTSI_VICR,1214819.7379591833
MTSI_SLM,1214435.6713019386
IESC_MTSI,1214362.282035147
IEP_MTSI,1214356.2427713089
CGEN_MTSI,1214337.4648520707
MSTR_MTSI,1214181.1331457798
LNT_MTSI,1214110.6328830505
MTSI_NSIT,1214091.7247063231
MTSI_SHEN,1213835.2962988277
MTSI_SOHO,1213804.8323469383
MTSI_SYPR,1213605.791020408
MTSI_PFC,1213511.0498765428
LOPE_MTSI,1213293.1819444436
MTSI_SCVL,1213252.315538851
FELE_MTSI,1213176.2029
