,0
ICFI_PCRX,127.55599721888787
FANH_RIOT,127.5546295524207
CAR_PCRX,127.48269495798482
NWFL_PCRX,127.41194718215493
PCRX_RELL,127.35933394233325
PCRX_SMIT,127.3518855930843
CPHC_PCRX,127.31606238598614
CTAS_PCRX,127.21708671827359
HAIN_PCRX,127.20120400217138
INCY_PCRX,127.1910712691736
GLBS_RIOT,127.16338316111427
PCRX_SCVL,127.11533715833441
PCRX_URBN,127.11370997775242
FELE_PCRX,127.09416802730553
INTU_PCRX,127.09005065315336
LKQ_PCRX,127.08147806169103
LYTS_PCRX,127.03026835907127
POAI_RIOT,126.96908386022614
PCRX_SBAC,126.91861143029818
PCRX_SNFCA,126.75417192957288
ELTK_PCRX,126.72532661089264
PCRX_UAL,126.69870185985059
NVEC_PCRX,126.6940864728585
NXGN_RIOT,126.58169853354772
CROX_PCRX,126.56154507777697
ARAY_RIOT,126.54185809475209
PCRX_ULH,126.4637608088068
NSYS_PCRX,126.38329766674389
EXLS_PCRX,126.28243573509677
GOOGL_PCRX,126.27575615329971
CCOI_PCRX,126.23450311089401
AZN_RIOT,126.19410771053946
PCRX_TREE,126.17306377447743
PCRX_STRT,126.0734729083657
PCRX_SSNC,126.06815099183517
NFLX_PCRX,126.00811163968133
NTRS_PCRX,125.9948169691747
PCRX_PRFT,125.79570717606168
PCRX_RBCAA,125.64702592700179
NATH_PCRX,125.63258133956877
EML_PCRX,125.51744889850119
DORM_PCRX,125.49348898453721
MSFT_PCRX,125.4701233229397
PCRX_TRMK,125.46580283922478
LMAT_PCRX,125.46392834394965
LPLA_PCRX,125.31942971294909
JVA_RIOT,125.30168493157083
PCRX_THRM,125.26626511585467
FNLC_PCRX,125.19615117948346
RIOT_STRA,125.15808988671489
DLHC_PCRX,125.14124772722552
NDSN_PCRX,125.12424895241696
CHCO_PCRX,125.03865671213867
ITIC_PCRX,125.03112463478347
FITB_PCRX,124.99022540261085
PCRX_WTFC,124.86576609522854
CBSH_PCRX,124.81765373216535
HBCP_PCRX,124.74299755855823
AVID_PCRX,124.71425166915715
PCRX_WIRE,124.66302680239694
